facility_id,facility_code,name,county,district,type,owner,nearest_town,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
105,15601,Soba River Health Centre,Nandi,Tinderet,Health Centre,Ministry of Health,Nandi Hills,3,0,f,f,Operational,0.166667,35.133333
106,15602,Sochoi (AIC) Dispensary,Nandi,Nandi East,Dispensary,Other Faith Based,Nandi Hills,0,0,f,f,Operational,0.166667,35.133333
107,15603,Sochoi Dispensary,Nandi,Nandi East,Dispensary,Ministry of Health,Nandi Hills,0,0,f,f,Operational,0.166667,35.133333
108,18045,Soget Dispensary,Narok,Trans Mara East,Dispensary,Ministry of Health,Murgan Market,0,0,f,f,Operational,-1.083333,35.866667
109,15604,Sogon Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
110,15605,Sogoo Health Centre,Narok,Narok South,Health Centre,Ministry of Health,Ololulunga,0,12,f,f,Operational,-1.083333,35.866667
111,14095,Soklo Dispensary,Homa Bay,Mbita,Dispensary,Ministry of Health,Sena,4,0,f,f,Operational,-0.516667,34.45
112,17187,Soko Medical Clinic,Kiambu,Lari,Medical Clinic,Private Practice - Nurse / Midwife,Soko Mjinga Market,0,0,f,f,Operational,-1.166667,36.833333
113,11802,Sokoke Dispensary,Kilifi,Ganze,Dispensary,Ministry of Health,Vitenegeni,0,0,f,f,Operational,-3.633333,39.85
114,18049,Soldier,Nyeri,Kieni East,Medical Clinic,Private Practice - Clinical Officer,chaka,0,0,f,f,Operational,-0.416667,36.95
115,11016,Solea Medical Clinic,Murang'a,Kandara,Medical Clinic,Private Practice - Nurse / Midwife,Kandara,0,0,f,f,Operational,-0.716667,37.15
116,15607,Soliat Dispensary,Kericho,Kericho,Dispensary,Ministry of Health,Kericho,1,0,f,f,Operational,-0.366667,35.283333
117,17575,Solio Dispensary,Nyeri,Kieni East,Dispensary,Ministry of Health,Narumoru,0,0,f,f,Operational,-0.416667,36.95
118,17666,Sololo Makutano Dispensary,Marsabit,Sololo,Dispensary,Ministry of Health,Sololo,0,0,f,f,Operational,2.333333,37.983333
119,12739,Sololo Mission Hospital,Marsabit,Sololo,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Sololo,130,0,f,f,Operational,2.333333,37.983333
120,15608,Solyot Dispensary,Bomet,Bomet Central,Dispensary,Ministry of Health,Tarakwa,0,0,f,f,Operational,-0.783333,35.35
121,12740,Somare Dispensary,Marsabit,Moyale,Dispensary,Ministry of Health,Moyale,0,0,f,f,Operational,2.333333,37.983333
122,16132,Sonak Clinic,Kakamega,Khwisero,Medical Clinic,Private Practice - Nurse / Midwife,Khwisero,20,2,f,f,Operational,0.284767,34.752308
123,14096,Sondu Health Centre,Kisumu,Nyakach,Health Centre,Ministry of Health,Sondu,0,0,f,f,Operational,-0.10221,34.761711
124,12741,Songa Health Centre,Marsabit,Marsabit,Health Centre,Ministry of Health,Marsabit,0,0,f,f,Operational,2.333333,37.983333
125,15611,Songonyet Dispensary,Kericho,Kipkelion,Dispensary,Ministry of Health,Forttenan,4,0,f,f,Operational,-0.366667,35.283333
126,20782,Sopel Dispensary,Turkana,Turkana South,Dispensary,Ministry of Health,Lodwar,4,4,f,f,Pending Opening,3.116667,35.6
127,15613,Sore Dispensary,Baringo,Mogotio,Dispensary,Ministry of Health,Mogotio,0,0,f,f,Operational,0.466667,35.966667
128,16673,Sorok Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
129,20386,SOS Children Medical Clinic,Kisumu,Kisumu West,Medical Clinic,Private Practice - Nurse / Midwife,Kiboswa,0,0,f,f,Operational,-0.10221,34.761711
130,17945,Sos Medical Clinic (Eldoret East),Uasin Gishu,Eldoret East,Medical Clinic,Private Enterprise (Institution),Eldoret,0,0,f,f,Operational,0.514277,35.269779
131,15614,Sosian Dispensary,Laikipia,Laikipia West,Dispensary,Ministry of Health,Kinamba ( Sosian),2,0,f,f,Operational,0.366667,37.033333
132,15615,Sosiana Dispensary,Narok,Trans Mara East,Dispensary,Ministry of Health,Murgan,0,0,f,f,Operational,-1.083333,35.866667
133,15616,Sosiani Health Centre,Uasin Gishu,Eldoret West,Health Centre,Ministry of Health,Eldoret,12,0,f,f,Operational,0.514277,35.269779
134,15617,Sosiot Health Centre,Kericho,Belgut,Health Centre,Ministry of Health,Kericho,26,2,f,f,Operational,-0.366667,35.283333
135,20846,Sosiot Medical Centre,Kericho,Belgut,Medical Clinic,Private Practice - Clinical Officer,Sosiot,6,0,f,f,Operational,-0.366667,35.283333
136,15618,Sosit Dispensary,Kericho,Bureti,Dispensary,Ministry of Health,Kapkatet,0,0,f,f,Operational,-0.366667,35.283333
137,11805,Sosoni Dispensary,Kilifi,Magarini,Dispensary,Ministry of Health,Wakala,0,0,f,f,Operational,-3.216667,40.116667
138,17993,Soteni Dispensary,Bungoma,Bungoma North,Dispensary,Non-Governmental Organizations,Naitiri,8,0,f,f,Operational,0.566667,34.566667
139,15619,Sotik Health Centre,Bomet,Sotik,Health Centre,Ministry of Health,Sotik,8,0,f,f,Operational,-0.783333,35.35
140,14100,Sotik Highlands Dispensary,Nyamira,Borabu,Dispensary,Private Enterprise (Institution),Ikonge,5,0,f,f,Operational,-0.633333,34.933333
141,17807,St Joseph's The Worker,Narok,Narok North,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nairagie Enkare,0,0,f,f,Operational,-1.083333,35.866667
142,17252,St Jude Catholic Dispensary,Uasin Gishu,Eldoret West,Dispensary,Christian Health Association of Kenya,Eldoret,2,0,f,f,Operational,0.514277,35.269779
143,11046,St Jude Clinic,Kirinyaga,Kirinyaga West,Medical Clinic,Private Practice - Nurse / Midwife,Kibingoti,0,0,f,f,Operational,-0.5,37.283333
144,14112,St Jude Health Centre (Icipe),Homa Bay,Mbita,Health Centre,Private Enterprise (Institution),Mbita,12,2,f,f,Operational,-0.516667,34.45
145,17835,St Jude Medical Clinic,Embu,Manyatta,Medical Clinic,Private Practice - Nurse / Midwife,Ngiiri Market,1,1,f,f,Operational,-0.533333,37.45
146,17974,St Jude Medical Clinic,Kiambu,Limuru,Medical Clinic,Private Practice - Nurse / Midwife,Kamirithu,0,0,f,f,Operational,-1.166667,36.833333
147,19672,St Jude Theddeus Mc,Trans Nzoia,Trans Nzoia West,Medical Clinic,Private Practice - Clinical Officer,Kitale,0,0,f,f,Operational,1.016667,34.983333
148,14113,St Jude's Clinic,Kisumu,Kisumu East,Medical Clinic,Private Enterprise (Institution),Kisumu,0,0,f,f,Operational,-0.10221,34.761711
149,13212,St Jude's Health Centre,Nairobi,Dagoretti North,Health Centre,Private Enterprise (Institution),Kinyanjui Road,7,0,f,f,Operational,-1.286389,36.817223
150,13211,St Jude's Medical Centre,Nairobi,Embakasi Central,Medical Clinic,Private Enterprise (Institution),Nairobi,0,0,f,f,Operational,-1.286389,36.817223
151,18198,St Judes Medical Clinic,Kajiado,Kajiado North,Medical Clinic,Private Practice - Nurse / Midwife,Kiserian,0,0,f,f,Operational,-1.85,36.783333
152,19603,St Judes Nursing Hospital,Kiambu,Gatundu,Other Hospital,Private Practice - Medical Specialist,Gatundu,10,0,f,f,Operational,-1.033333,37.066667
153,19280,St Louis Community Hospital,Nairobi,Roysambu,Medical Clinic,Private Practice - General Practitioner,just behind auncle sams bar,0,0,f,f,Operational,-1.286389,36.817223
154,17370,St Lucy Medical Clinic,Kiambu,Kikuyu,Medical Clinic,Private Practice - Nurse / Midwife,Zambezi,0,0,f,f,Operational,-1.166667,36.833333
155,12758,St Lucy's Hospital,Tharaka Nithi,Meru South,Other Hospital,Private Enterprise (Institution),Chuka Town,16,0,f,f,Operational,\N,\N
156,20139,St Luke Clinic,Nakuru,Nakuru,Medical Clinic,Private Practice - Clinical Officer,Near Sec 58,0,0,f,f,Operational,-0.303099,36.080026
157,17238,St Luke Kihuro (ACK) Dispensary,Murang'a,Mathioya,Dispensary,Christian Health Association of Kenya,KAMACHARIA MARKET,0,0,f,f,Operational,-0.716667,37.15
158,20588,Star clinic,Kwale,Matuga,Medical Clinic,Private Practice - Clinical Officer,Tiribe market,0,0,f,f,Operational,-4.183333,39.45
159,11829,Star Hospital,Kilifi,Malindi,Other Hospital,Private Enterprise (Institution),Malindi,19,6,f,f,Operational,-3.216667,40.116667
160,15671,Star Medical Clinic,Nakuru,Nakuru,Medical Clinic,Private Practice - Clinical Officer,Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
161,11830,Star of Good Hope Medical Clinic,Kwale,Matuga,Medical Clinic,Private Practice - Clinical Officer,Ukunda,0,0,f,f,Operational,-4.183333,39.45
162,20314,Star of the Sea Health Clinic,Kajiado,Kajiado North,Medical Clinic,Private Practice - Nurse / Midwife,Embulbul,1,0,f,f,Operational,-1.85,36.783333
163,19422,Starehe Boys Centre School Clinic,Nairobi,Starehe,Medical Clinic,Academic (if registered),Kariokor market,0,0,f,f,Operational,-1.286389,36.817223
164,20180,Star-Heal Medical Clinic,Migori,Migori,Medical Clinic,Private Practice - Clinical Officer,Total towards Wuoth Ogik Eastate,2,0,f,f,Operational,-1.066667,34.466667
165,15672,Starlite Medical Clinic,Nakuru,Nakuru,Medical Clinic,Private Enterprise (Institution),Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
166,19276,Stars General Medical Clinic,Nairobi,Roysambu,Medical Clinic,Private Practice - General Practitioner,just opp catholic church zimerman (base stage),0,0,f,f,Operational,-1.286389,36.817223
167,13231,State House Clinic,Nairobi,Dagoretti North,Dispensary,Local Authority,Nairobi,0,0,f,f,Operational,-1.286389,36.817223
168,13232,State House Dispensary (Nairobi),Nairobi,Dagoretti North,Dispensary,Ministry of Health,Near Hurlingham,0,0,f,f,Operational,-1.286389,36.817223
169,15673,State House Dispensary (Nakuru),Nakuru,Nakuru,Dispensary,Ministry of Health,Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
170,18018,Station Side Makupa Clinic,Mombasa,Mvita,Medical Clinic,Private Practice - Unspecified,Majengo Market,4,0,f,f,Operational,-4.043477,39.668205
171,17700,Stops Medical Clinic Kenya Ltd,Kisumu,Kisumu East,Medical Clinic,Private Practice - Nurse / Midwife,Kondele Market,0,0,f,f,Operational,-0.10221,34.761711
172,18973,Stralight Medical Clinic,Nyandarua,Kinangop,Medical Clinic,Private Practice - Clinical Officer,Njabini Town,0,0,f,f,Operational,-0.183333,36.366667
173,18574,Strathmore University Medical Centre,Nairobi,Langata,Medical Clinic,Private Enterprise (Institution),Nairobi West T Mall,0,0,f,f,Operational,-1.286389,36.817223
174,15676,Stream of Life Clinic,Nakuru,Nakuru,Medical Clinic,Private Practice - Nurse / Midwife,Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
175,12795,Tharaka District Hospital,Tharaka Nithi,Tharaka South,District Hospital,Ministry of Health,Marimanti Market,54,0,f,f,Operational,\N,\N
176,12794,Tharaka Health Centre,Kitui,Mumoni,Health Centre,Ministry of Health,Ciampiu,5,0,f,f,Operational,-1.366667,38.016667
177,21028,Tharaka Nithi County Beyond Zero Mobile Clinic,Tharaka Nithi,Meru South,Dispensary,Ministry of Health,,1,0,f,f,Operational,\N,\N
178,18328,The Aga Khan University Hospital (Meru),Meru,Imenti North,Medical Clinic,Private Practice - General Practitioner,Meru town center,0,0,f,f,Operational,-1.286389,36.817223
179,21085,The Aga Khan University Hospital T Mall,Nairobi,Langata,Medical Centre,Private Enterprise (Institution),TMall,0,0,f,f,Operational,-1.286389,36.817223
180,19376,The Arcade Medical Centre,Nairobi,Ruaraka,Medical Clinic,Private Practice - General Practitioner,Next to stage 29/30,0,0,f,f,Operational,-1.286389,36.817223
181,20949,The Aurora Health Care,Kajiado,Kajiado North,Medical Clinic,Private Practice - Unspecified,Ngong,0,0,f,f,Operational,-1.286389,36.817223
182,18304,The Co-Operative University College of Kenya Dispe,Nairobi,Langata,Dispensary,Parastatal,Hardy,0,0,f,f,Operational,-1.286389,36.817223
183,20295,The Great Lakes Medical Centre,Vihiga,Emuhaya,Medical Centre,Private Enterprise (Institution),Luanda Town,29,0,f,f,Operational,-0.10221,34.761711
184,19247,The Hanna Medicare Centre,Nandi,Nandi North,Medical Clinic,Private Practice - General Practitioner,Mosoriot,0,0,f,f,Operational,0.166667,35.133333
185,18041,The Haven Medical Clinic,Kiambu,Ruiru,Medical Clinic,Private Practice - Clinical Officer,Ruiru,0,0,f,f,Operational,-1.166667,36.833333
186,18415,The Hope Medical Centre-Awasi,Kisumu,Nyando,Nursing Home,Christian Health Association of Kenya,Awasi,24,6,f,f,Operational,-0.10221,34.761711
187,18327,The Karen Hospital (Meru),Meru,Imenti North,Medical Clinic,Private Enterprise (Institution),Meru town center,0,0,f,f,Operational,0.05,37.65
188,18461,The Kitui Marternity and Nursing Home,Kitui,Kitui Central,Nursing Home,Private Practice - Unspecified,Kitui,14,3,f,f,Operational,-1.366667,38.016667
189,19434,The Mater Embakasi Clinic,Nairobi,Embakasi South,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,Donholm,4,2,f,f,Operational,-1.286389,36.817223
190,17657,The Mater Hospital Buruburu,Nairobi,Makadara,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Buruburu Market,0,0,f,f,Operational,-1.286389,36.817223
191,13074,The Mater Hospital Mukuru,Nairobi,Starehe,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,South B Shopping Centre,166,42,f,f,Operational,-1.286389,36.817223
192,18476,The Mater Hospital Thika Satellite,Kiambu,Thika West,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,Thika  Town,0,0,f,f,Operational,-1.033333,37.066667
193,12490,The Mediance Nursing Home,Machakos,Yatta,Medical Clinic,Private Enterprise (Institution),Matuu,78,0,f,f,Operational,-1.516667,37.266667
194,19396,Tumaini Mwangaza ( Korogocho),Nairobi,Ruaraka,Medical Clinic,Private Practice - General Practitioner,Near chief's camp,12,2,f,f,Operational,-1.286389,36.817223
195,12809,Tumaini Rh Clinic,Machakos,Matungulu,Medical Clinic,Private Practice - Nurse / Midwife,Tala,0,0,f,f,Operational,-1.516667,37.266667
196,20934,Tumaini Sondu Disc,Kisumu,Nyakach,Medical Clinic,Private Practice - Clinical Officer,Sondu Market,0,0,f,f,Operational,-0.10221,34.761711
197,20437,Tumaini Wellness Centre,Kisii,Kisii Central,Medical Clinic,Private Practice - Unspecified,Kisii Municipality Market,0,0,f,f,Operational,-0.10221,34.761711
198,15751,Tumoi Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,sigor,0,0,f,f,Operational,-0.783333,35.35
199,11123,Tumutumu Community Medical Centre,Kiambu,Ruiru,Medical Clinic,Private Practice - Nurse / Midwife,Githurai 45,0,0,f,f,Operational,-1.286389,36.817223
200,12812,Tungutu Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,Kitui,0,0,f,f,Operational,-1.366667,38.016667
201,20469,Tunoiwo Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,,0,0,f,f,Operational,0.466667,35.966667
202,12813,Tunyai Dispensary,Tharaka Nithi,Tharaka South,Dispensary,Ministry of Health,Tunyai,15,0,f,f,Operational,\N,\N
203,15752,Tunyo Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,Kapsowar,0,0,f,f,Operational,\N,\N
204,21200,Tunza Jamii Medical Clinic ( Bahati),Nakuru,Nakuru North,Medical Clinic,Private Practice - Nurse / Midwife,Mawanga,1,1,f,f,Not-Operational,-0.303099,36.080026
205,17620,Tuonane VCT,Mombasa,Mvita,VCT Centre (Stand-Alone),Non-Governmental Organizations,Kibokoni,0,0,f,f,Operational,-4.043477,39.668205
206,12814,Tupendane Dispensary,Isiolo,Isiolo,Dispensary,Community,Isiolo,4,0,f,f,Operational,0.35,37.583333
207,11126,Turasha Dispensary,Nyandarua,Kipipiri,Dispensary,Ministry of Health,Turasha,5,0,f,f,Operational,-0.183333,36.366667
208,12815,Turbi Dispensary (Marsabit North),Marsabit,Marsabit North,Dispensary,Ministry of Health,Turbi,0,0,f,f,Operational,2.333333,37.983333
209,16154,Turbo Forest Dispensary,Kakamega,Likuyani,Dispensary,Ministry of Health,Turbo,0,0,f,f,Operational,0.284767,34.752308
210,15753,Turbo Health Centre,Uasin Gishu,Eldoret West,Health Centre,Ministry of Health,Eldoret,12,0,f,f,Operational,0.516667,35.283333
211,21080,Turesia Dispensary,Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,Turesia,0,0,f,f,Operational,\N,\N
212,16820,Turi (PCEA) Dispensary,Nakuru,Molo,Dispensary,Christian Health Association of Kenya,Molo,0,0,f,f,Operational,-0.303099,36.080026
213,18103,Turi AIC Health Centre,Nakuru,Molo,Dispensary,Christian Health Association of Kenya,Turi,0,0,f,f,Operational,-0.303099,36.080026
214,17689,Viragoni Dispensary,Kilifi,Kaloleni,Dispensary,Ministry of Health,Kajionee Market,0,0,f,f,Operational,-3.633333,39.85
215,20945,Virgin Hospital,Murang'a,Muranga South,Nursing Home,Private Enterprise (Institution),Maragua,0,0,f,f,Operational,-0.716667,37.15
216,16190,Vishakani Dispensary,Kilifi,Kaloleni,Dispensary,Ministry of Health,Kaloleni,0,0,f,f,Operational,-3.633333,39.85
217,19758,Vision Dental Clinic,Trans Nzoia,Trans Nzoia West,Dental Clinic,Private Practice - Unspecified,Kitale,0,0,f,f,Operational,1.016667,34.983333
218,11150,Vision Medical Clinic,Nyeri,Kieni East,Medical Clinic,Private Practice - Nurse / Midwife,Gakawa,0,0,f,f,Operational,-0.416667,36.95
219,17849,Vision Medical Clinic Butere,Kakamega,Butere,Medical Clinic,Private Practice - Clinical Officer,Bukura,1,1,f,f,Operational,0.284767,34.752308
220,21270,Vision Medical Clinic- Esibuye,Vihiga,Emuhaya,Medical Clinic,Private Practice - Nurse / Midwife,Esibuye Market,2,0,f,f,Operational,0.083333,34.716667
221,11883,Vitengeni Health Centre,Kilifi,Ganze,Health Centre,Ministry of Health,Vitengeni,5,0,f,f,Operational,-3.633333,39.85
222,11884,Vitsangalaweni Dispensary,Kwale,Msambweni,Dispensary,Ministry of Health,Lunga Lunga,0,0,f,f,Operational,-4.183333,39.45
223,17687,Viva Afya Kayole,Nairobi,Embakasi Central,Medical Clinic,Private Practice - Clinical Officer,Corner Kayole Market,0,0,f,f,Operational,-1.286389,36.817223
224,19630,Viva Afya Medical Clinic,Nyeri,Mathira East,Medical Clinic,Private Practice - Unspecified,Karatina,0,0,f,f,Operational,-0.416667,36.95
225,19089,Voi Dental,Taita Taveta,Voi,Medical Clinic,Private Practice - General Practitioner,Voi town,0,0,f,f,Operational,\N,\N
226,17704,Voi Medical Centre,Taita Taveta,Voi,Medical Clinic,Private Practice - Clinical Officer,VOI,0,0,f,f,Operational,\N,\N
227,19090,Voi Medical Clinix,Taita Taveta,Voi,Medical Clinic,Private Practice - General Practitioner,Voi town,0,0,f,f,Operational,\N,\N
228,17703,Voi Roadside Clinic,Taita Taveta,Voi,Medical Clinic,Private Practice - Clinical Officer,Voi,0,0,f,f,Operational,\N,\N
229,17442,Vololo Dispensary,Makueni,Nzaui,Dispensary,Ministry of Health,Emali  Market,0,0,f,f,Operational,-1.8,37.616667
230,17778,Voo Health Centre,Kitui,Mutomo,Health Centre,Ministry of Health,Voo Market,12,2,f,f,Operational,-1.366667,38.016667
231,18323,Vostrum Clinic,Nairobi,Kibra,Medical Clinic,Non-Governmental Organizations,Toi Market,0,0,f,f,Operational,-1.286389,36.817223
232,17937,Vote Dispensary,Kitui,Mutomo,Dispensary,Ministry of Health,Kyatune market,0,0,f,f,Operational,-1.366667,38.016667
233,10009,Afya Health Services,Nyeri,Mukurweini,Medical Clinic,Private Practice - Clinical Officer,Mukurweini Town,0,0,f,f,Operational,-0.416667,36.95
234,20380,Afya Health System Hospital,Homa Bay,Homa Bay,Sub-District Hospital,Private Practice - General Practitioner,Homa Bay Town,30,6,f,f,Operational,-0.516667,34.45
235,18344,Afya House Dispensary,Nairobi,Kibra,Dispensary,Ministry of Health,Community,0,0,f,f,Operational,-1.286389,36.817223
236,10006,Afya Link Ngurubani Clinic,Kirinyaga,Kirinyaga South,Medical Clinic,Private Enterprise (Institution),Ngurubani,0,0,f,f,Operational,-0.5,37.283333
237,18845,Afya Medical Centre,Mombasa,Kisauni,Medical Clinic,Private Practice - Clinical Officer,Bamburi,0,0,f,f,Operational,-4.043477,39.668205
238,10015,Afya Medical Clinic,Kiambu,Thika West,Medical Clinic,Private Practice - Nurse / Midwife,Gachororo,0,0,f,f,Operational,-1.286389,36.817223
239,20296,Afya Medical Clinic (Gilgil),Nakuru,Gilgil,Medical Clinic,Private Practice - Clinical Officer,In Mbaruk shopping Centre,0,0,f,f,Operational,-0.303099,36.080026
240,19802,Afya Medical Clinic (Gwakungu),Nyandarua,Nyandarua North,Medical Clinic,Private Practice - Nurse / Midwife,Gwakungu,0,0,f,f,Operational,-0.183333,36.366667
241,20265,Afya Medical Clinic (Mbaruk),Nakuru,Gilgil,Medical Clinic,Private Practice - Clinical Officer,Kasambara Shopping Centre near Lady Anne Secondary School,0,0,f,f,Operational,-0.303099,36.080026
242,18730,Afya Medical Clinic (Meru),Meru,Imenti North,Medical Clinic,Private Practice - Unspecified,,0,0,f,f,Operational,0.05,37.65
243,17566,Afya Medical Clinic (Munyaka),Nyandarua,Kinangop,Medical Clinic,Private Practice - Nurse / Midwife,Munyaka,0,0,f,f,Operational,-0.183333,36.366667
244,10010,Afya Medical Clinic (Muranga North),Murang'a,Mathioya,Medical Clinic,Private Practice - Nurse / Midwife,Kihoya,0,0,f,f,Operational,-0.716667,37.15
245,18440,Afya Medical Clinic (Nakuru),Nakuru,Nakuru,Medical Clinic,Private Practice - Nurse / Midwife,Near Flamingo Nursery School,0,0,f,f,Operational,-0.303099,36.080026
246,13270,Afya Medical Clinic and Nursing Home (Wajir East),Wajir,Wajir East,Medical Clinic,Private Enterprise (Institution),Wajir,0,0,f,f,Operational,1.75,40.066667
247,20250,Afya Medical Clinic(Dagoretti Market),Kiambu,Kikuyu,Medical Clinic,Private Practice - Nurse / Midwife,Dagoretti Market,0,0,f,f,Operational,-1.286389,36.817223
248,17193,Bituyu Dispensary,Bungoma,Kimilili Bungoma,Dispensary,Ministry of Health,Bituyu,1,0,f,f,Operational,0.566667,34.566667
